Disturbance,Temperature,Common_Name,Sex,Date,Initial_Three_Min_Cnt,TaxonCode,PIF_Watchlist_Status,Year,Scientific_Name,AcceptedTSN,Source_Sheet,AOU_Code,Interval_Length,Location_Type,End_Time,Admin_Unit_Code,Sky,Wind,Flyover_Observed,Distance,Humidity,Regional_Stewardship_Status,Start_Time,ID_Method,Plot_Name,Visit,Observer,Ecosystem
No effect on count,22.7000007629395,Eastern Towhee,Male,2018-06-25,True,83803,False,2018,Pipilo erythrophthalmus,179276,ANTI,EATO,1.25,Grassland,09:05:00,ANTI,Clear or Few Clouds,10.0,False,75.0,63.7000007629395,True,08:55:00,Singing,ANTI-0155,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Northern Cardinal,Undetermined,2018-06-25,True,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,1.25,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,False,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,American Goldfinch,Undetermined,2018-06-25,False,95286,False,2018,Carduelis tristis,179236,ANTI,AMGO,3.75,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,False,09:26:00,Calling,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Northern Cardinal,Undetermined,2018-06-25,False,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,3.75,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,False,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Gray Catbird,Undetermined,2018-06-25,True,89977,False,2018,Dumetella carolinensis,178625,ANTI,GRCA,1.25,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,False,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Indigo Bunting,Male,2018-06-25,True,94257,False,2018,Passerina cyanea,179150,ANTI,INBU,1.25,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,50.0,59.2999992370605,True,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Brown-headed Cowbird,Male,2018-06-25,True,94215,False,2018,Molothrus ater,179112,ANTI,BHCO,1.25,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,50.0,59.2999992370605,False,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Chipping Sparrow,Male,2018-06-25,True,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,1.25,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,False,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Eastern Towhee,Undetermined,2018-06-25,False,83803,False,2018,Pipilo erythrophthalmus,179276,ANTI,EATO,8.75,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,True,09:26:00,Calling,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Song Sparrow,Male,2018-06-25,False,85643,False,2018,Melospiza melodia,179492,ANTI,SOSP,8.75,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,False,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Mourning Dove,Undetermined,2018-06-25,False,82737,False,2018,Zenaida macroura,177125,ANTI,MODO,3.75,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,False,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,23.5,Field Sparrow,Male,2018-06-25,True,84790,False,2018,Spizella pusilla,179443,ANTI,FISP,1.25,Grassland,09:36:00,ANTI,Clear or Few Clouds,5.5,False,75.0,59.2999992370605,True,09:26:00,Singing,ANTI-0150,2,Elizabeth Oswald,Grassland
Slight effect on count,22.8999996185303,Grasshopper Sparrow,Male,2018-06-25,True,83867,False,2018,Ammodramus savannarum,179333,ANTI,GRSP,1.25,Grassland,09:20:00,ANTI,Clear or Few Clouds,5.5,False,75.0,58.5999984741211,False,09:10:00,Singing,ANTI-0149,2,Elizabeth Oswald,Grassland
Slight effect on count,22.8999996185303,Northern Cardinal,Undetermined,2018-06-25,True,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,1.25,Grassland,09:20:00,ANTI,Clear or Few Clouds,5.5,False,75.0,58.5999984741211,False,09:10:00,Singing,ANTI-0149,2,Elizabeth Oswald,Grassland
Slight effect on count,22.8999996185303,Eastern Bluebird,Undetermined,2018-06-25,False,87184,False,2018,Sialia sialis,179801,ANTI,EABL,3.75,Grassland,09:20:00,ANTI,Clear or Few Clouds,5.5,False,75.0,58.5999984741211,False,09:10:00,Singing,ANTI-0149,2,Elizabeth Oswald,Grassland
Slight effect on count,22.8999996185303,Chipping Sparrow,Male,2018-06-25,True,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,1.25,Grassland,09:20:00,ANTI,Clear or Few Clouds,5.5,False,75.0,58.5999984741211,False,09:10:00,Singing,ANTI-0149,2,Elizabeth Oswald,Grassland
Slight effect on count,22.8999996185303,Field Sparrow,Male,2018-06-25,True,84790,False,2018,Spizella pusilla,179443,ANTI,FISP,1.25,Grassland,09:20:00,ANTI,Clear or Few Clouds,5.5,False,75.0,58.5999984741211,True,09:10:00,Singing,ANTI-0149,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Northern Cardinal,Male,2018-06-25,True,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,1.25,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,50.0,79.9000015258789,False,10:08:00,Visualization,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Brown-headed Cowbird,Undetermined,2018-06-25,False,94215,False,2018,Molothrus ater,179112,ANTI,BHCO,3.75,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,50.0,79.9000015258789,False,10:08:00,Calling,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Carolina Wren,Undetermined,2018-06-25,True,88350,False,2018,Thryothorus ludovicianus,178581,ANTI,CARW,1.25,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,75.0,79.9000015258789,False,10:08:00,Singing,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Indigo Bunting,Male,2018-06-25,True,94257,False,2018,Passerina cyanea,179150,ANTI,INBU,1.25,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,75.0,79.9000015258789,True,10:08:00,Singing,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Wood Thrush,Male,2018-06-25,True,87156,True,2018,Hylocichla mustelina,179777,ANTI,WOTH,1.25,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,75.0,79.9000015258789,True,10:08:00,Singing,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Northern Cardinal,Undetermined,2018-06-25,False,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,3.75,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,75.0,79.9000015258789,False,10:08:00,Singing,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Warbling Vireo,Male,2018-06-25,False,93589,False,2018,Vireo gilvus,179023,ANTI,WAVI,8.75,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,75.0,79.9000015258789,False,10:08:00,Singing,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Downy Woodpecker,Undetermined,2018-06-25,False,84936,False,2018,Picoides pubescens,178259,ANTI,DOWO,8.75,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,50.0,79.9000015258789,True,10:08:00,Singing,ANTI-0151,2,Elizabeth Oswald,Grassland
Moderate effect on count,24.2000007629395,Carolina Wren,Undetermined,2018-06-25,False,88350,False,2018,Thryothorus ludovicianus,178581,ANTI,CARW,6.25,Grassland,10:18:00,ANTI,Clear or Few Clouds,5.5,False,50.0,79.9000015258789,False,10:08:00,Calling,ANTI-0151,2,Elizabeth Oswald,Grassland
Slight effect on count,18.6000003814697,Indigo Bunting,Male,2018-06-26,False,94257,False,2018,Passerina cyanea,179150,ANTI,INBU,6.25,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,True,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Field Sparrow,Male,2018-06-26,True,84790,False,2018,Spizella pusilla,179443,ANTI,FISP,1.25,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,True,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Northern Cardinal,Undetermined,2018-06-26,True,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,1.25,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,False,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Northern Cardinal,Undetermined,2018-06-26,True,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,3.75,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,False,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Eastern Bluebird,Undetermined,2018-06-26,True,87184,False,2018,Sialia sialis,179801,ANTI,EABL,1.25,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,False,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Chipping Sparrow,Male,2018-06-26,True,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,3.75,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,False,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Red-eyed Vireo,Male,2018-06-26,True,93587,False,2018,Vireo olivaceus,179021,ANTI,REVI,1.25,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,75.0,69.6999969482422,False,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Field Sparrow,Male,2018-06-26,True,84790,False,2018,Spizella pusilla,179443,ANTI,FISP,1.25,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,75.0,69.6999969482422,True,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Great Crested Flycatcher,Undetermined,2018-06-26,True,85791,False,2018,Myiarchus crinitus,178309,ANTI,GCFL,1.25,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,False,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Red-bellied Woodpecker,Undetermined,2018-06-26,False,84865,False,2018,Melanerpes carolinus,178195,ANTI,RBWO,3.75,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,75.0,69.6999969482422,False,05:55:00,Calling,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Brown Thrasher,Male,2018-06-26,False,89979,False,2018,Toxostoma rufum,178627,ANTI,BRTH,3.75,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,True,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Mourning Dove,Undetermined,2018-06-26,False,82737,False,2018,Zenaida macroura,177125,ANTI,MODO,3.75,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,False,05:55:00,Calling,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,American Robin,Male,2018-06-26,False,87136,False,2018,Turdus migratorius,179759,ANTI,AMRO,8.75,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,50.0,69.6999969482422,False,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Slight effect on count,18.6000003814697,Eastern Wood-Pewee,Male,2018-06-26,False,85846,False,2018,Contopus virens,178359,ANTI,EAWP,3.75,Grassland,06:05:00,ANTI,Partly Cloudy,2.0,False,75.0,69.6999969482422,True,05:55:00,Singing,ANTI-0063,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Field Sparrow,Male,2018-06-26,False,84790,False,2018,Spizella pusilla,179443,ANTI,FISP,6.25,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,75.0,70.4000015258789,True,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Eastern Bluebird,Undetermined,2018-06-26,False,87184,False,2018,Sialia sialis,179801,ANTI,EABL,3.75,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,50.0,70.4000015258789,False,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Grasshopper Sparrow,Male,2018-06-26,False,83867,False,2018,Ammodramus savannarum,179333,ANTI,GRSP,3.75,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,75.0,70.4000015258789,False,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Eastern Meadowlark,Male,2018-06-26,True,93601,False,2018,Sturnella magna,179034,ANTI,EAME,1.25,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,75.0,70.4000015258789,False,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Chipping Sparrow,Male,2018-06-26,True,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,1.25,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,75.0,70.4000015258789,False,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Indigo Bunting,Male,2018-06-26,True,94257,False,2018,Passerina cyanea,179150,ANTI,INBU,1.25,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,50.0,70.4000015258789,True,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Chipping Sparrow,Male,2018-06-26,True,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,1.25,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,50.0,70.4000015258789,False,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Northern Cardinal,Undetermined,2018-06-26,True,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,1.25,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,75.0,70.4000015258789,False,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Moderate effect on count,19.3999996185303,Chipping Sparrow,Male,2018-06-26,False,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,6.25,Grassland,07:33:00,ANTI,Partly Cloudy,2.0,False,50.0,70.4000015258789,False,07:23:00,Singing,ANTI-0102,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Mourning Dove,Undetermined,2018-06-26,False,82737,False,2018,Zenaida macroura,177125,ANTI,MODO,6.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,True,64.34426229508196,73.6999969482422,False,07:09:00,Visualization,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Red-winged Blackbird,Male,2018-06-26,False,93613,False,2018,Agelaius phoeniceus,179045,ANTI,RWBL,8.75,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,True,64.34426229508196,73.6999969482422,False,07:09:00,Visualization,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Grasshopper Sparrow,Male,2018-06-26,True,83867,False,2018,Ammodramus savannarum,179333,ANTI,GRSP,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Chipping Sparrow,Male,2018-06-26,False,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,3.75,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Grasshopper Sparrow,Male,2018-06-26,True,83867,False,2018,Ammodramus savannarum,179333,ANTI,GRSP,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,50.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,American Robin,Male,2018-06-26,False,87136,False,2018,Turdus migratorius,179759,ANTI,AMRO,3.75,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Eastern Meadowlark,Male,2018-06-26,True,93601,False,2018,Sturnella magna,179034,ANTI,EAME,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,50.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Field Sparrow,Male,2018-06-26,True,84790,False,2018,Spizella pusilla,179443,ANTI,FISP,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,50.0,73.6999969482422,True,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Field Sparrow,Male,2018-06-26,True,84790,False,2018,Spizella pusilla,179443,ANTI,FISP,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,True,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Indigo Bunting,Male,2018-06-26,True,94257,False,2018,Passerina cyanea,179150,ANTI,INBU,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,50.0,73.6999969482422,True,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Chipping Sparrow,Male,2018-06-26,True,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,50.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Gray Catbird,Undetermined,2018-06-26,False,89977,False,2018,Dumetella carolinensis,178625,ANTI,GRCA,3.75,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,False,07:09:00,Calling,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Northern Mockingbird,Undetermined,2018-06-26,False,88394,False,2018,Mimus polyglottos,178620,ANTI,NOMO,3.75,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Northern Cardinal,Undetermined,2018-06-26,True,94228,False,2018,Cardinalis cardinalis,179124,ANTI,NOCA,1.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,False,07:09:00,Singing,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Mourning Dove,Undetermined,2018-06-26,False,82737,False,2018,Zenaida macroura,177125,ANTI,MODO,3.75,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,75.0,73.6999969482422,False,07:09:00,Calling,ANTI-0087,2,Kimberly Serno,Grassland
Slight effect on count,18.8999996185303,Barn Swallow,Undetermined,2018-06-26,False,87409,False,2018,Hirundo rustica,178448,ANTI,BARS,6.25,Grassland,07:19:00,ANTI,Partly Cloudy,2.0,False,50.0,73.6999969482422,False,07:09:00,Visualization,ANTI-0087,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Barn Swallow,Undetermined,2018-06-26,True,87409,False,2018,Hirundo rustica,178448,ANTI,BARS,1.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,75.0,65.1999969482422,False,08:06:00,Visualization,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Tree Swallow,Undetermined,2018-06-26,False,87391,False,2018,Tachycineta bicolor,178431,ANTI,TRES,3.75,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,True,64.34426229508196,65.1999969482422,False,08:06:00,Visualization,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Northern Mockingbird,Undetermined,2018-06-26,True,88394,False,2018,Mimus polyglottos,178620,ANTI,NOMO,1.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,75.0,65.1999969482422,False,08:06:00,Singing,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Eastern Meadowlark,Male,2018-06-26,True,93601,False,2018,Sturnella magna,179034,ANTI,EAME,1.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,75.0,65.1999969482422,False,08:06:00,Singing,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Grasshopper Sparrow,Male,2018-06-26,True,83867,False,2018,Ammodramus savannarum,179333,ANTI,GRSP,1.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,50.0,65.1999969482422,False,08:06:00,Singing,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Barn Swallow,Undetermined,2018-06-26,False,87409,False,2018,Hirundo rustica,178448,ANTI,BARS,6.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,75.0,65.1999969482422,False,08:06:00,Visualization,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Eastern Meadowlark,Male,2018-06-26,False,93601,False,2018,Sturnella magna,179034,ANTI,EAME,3.75,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,50.0,65.1999969482422,False,08:06:00,Singing,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Great Crested Flycatcher,Undetermined,2018-06-26,False,85791,False,2018,Myiarchus crinitus,178309,ANTI,GCFL,6.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,75.0,65.1999969482422,False,08:06:00,Calling,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Song Sparrow,Male,2018-06-26,False,85643,False,2018,Melospiza melodia,179492,ANTI,SOSP,6.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,50.0,65.1999969482422,False,08:06:00,Singing,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Red-winged Blackbird,Undetermined,2018-06-26,False,93613,False,2018,Agelaius phoeniceus,179045,ANTI,RWBL,6.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,True,64.34426229508196,65.1999969482422,False,08:06:00,Visualization,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,21.2000007629395,Chipping Sparrow,Male,2018-06-26,False,84781,False,2018,Spizella passerina,179435,ANTI,CHSP,6.25,Grassland,08:16:00,ANTI,Partly Cloudy,2.0,False,75.0,65.1999969482422,False,08:06:00,Singing,ANTI-0113,2,Kimberly Serno,Grassland
Moderate effect on count,19.7000007629395,Tree Swallow,Undetermined,2018-06-26,True,87391,False,2018,Tachycineta bicolor,178431,ANTI,TRES,1.25,Grassland,07:50:00,ANTI,Partly Cloudy,2.0,False,50.0,73.4000015258789,False,07:40:00,Visualization,ANTI-0101,2,Kimberly Serno,Grassland
Moderate effect on count,19.7000007629395,Indigo Bunting,Male,2018-06-26,True,94257,False,2018,Passerina cyanea,179150,ANTI,INBU,1.25,Grassland,07:50:00,ANTI,Partly Cloudy,2.0,False,75.0,73.4000015258789,True,07:40:00,Singing,ANTI-0101,2,Kimberly Serno,Grassland
